Timestamp,Strategy,Side,Size(BTC),Price(USD),Value(USD),OrderId
2025-11-23 14:02:32.177,OBI,Buy,0.034000,87092.76,2961.15,3514359
2025-11-23 14:04:06.610,OBI,Buy,0.034000,87198.04,2964.73,3514671
2025-11-23 14:06:59.082,MeanReversion,Buy,0.045000,87196.48,3923.84,3515028
