Timestamp,Strategy,Side,Size(BTC),Price(USD),Value(USD),OrderId
2025-11-23 14:50:25.573,OBI,Buy,0.034000,86804.80,2951.36,3520879
2025-11-23 14:50:46.702,MeanReversion,Buy,0.046000,86790.85,3992.38,3520917
2025-11-23 14:50:53.691,MeanReversion_Exit,Sell,0.046000,86371.99,3973.11,3520940
2025-11-23 14:50:53.852,MeanReversion_Exit,Sell,0.046000,86371.99,3973.11,3520941
2025-11-23 14:51:00.292,OBI,Buy,0.034000,86743.13,2949.27,3520948
2025-11-23 14:51:37.394,OBI,Buy,0.034000,86739.29,2949.14,3521069
2025-11-23 14:52:25.966,OBI,Buy,0.034000,86726.73,2948.71,3521397
2025-11-23 14:52:59.893,MeanReversion,Sell,0.045000,86537.25,3894.18,3521530
2025-11-23 14:53:27.210,OBI,Buy,0.034000,86726.58,2948.70,3521562
2025-11-23 14:54:03.335,OBI_Exit,Sell,0.034000,86373.95,2936.71,3521620
2025-11-23 14:54:04.350,MeanReversion_Exit,Sell,0.046000,86373.99,3973.20,3521622
2025-11-23 14:54:05.341,OBI_Exit,Sell,0.034000,86374.03,2936.72,3521663
2025-11-23 14:54:05.501,OBI_Exit,Sell,0.034000,86374.03,2936.72,3521667
2025-11-23 14:54:05.657,OBI_Exit,Sell,0.034000,86374.03,2936.72,3521668
2025-11-23 14:54:05.834,OBI_Exit,Sell,0.034000,86374.03,2936.72,3521669
2025-11-23 14:55:01.789,MeanReversion_Exit,Buy,0.046000,86643.01,3985.58,3521760
2025-11-23 14:55:08.084,MeanReversion,Sell,0.046000,86376.82,3973.33,3521770
2025-11-23 14:56:40.104,MeanReversion,Sell,0.046000,86382.55,3973.60,3521906
2025-11-23 14:58:01.485,MeanReversion_Exit,Buy,0.045000,86662.89,3899.83,3522071
2025-11-23 14:58:32.841,MeanReversion,Buy,0.046000,86662.80,3986.49,3522123
2025-11-23 14:58:34.741,MeanReversion_Exit,Sell,0.046000,86292.92,3969.47,3522124
2025-11-23 15:00:40.289,MeanReversion_Exit,Buy,0.046000,86634.84,3985.20,3522474
2025-11-23 15:00:40.935,MeanReversion,Buy,0.046000,86634.83,3985.20,3522475
2025-11-23 15:01:29.275,MeanReversion,Buy,0.046000,86634.52,3985.19,3522586
2025-11-23 15:01:40.624,MeanReversion_Exit,Buy,0.046000,86764.74,3991.18,3522591
2025-11-23 15:03:45.158,MeanReversion,Buy,0.046000,86634.63,3985.19,3522874
2025-11-23 15:04:49.317,MeanReversion,Sell,0.046000,86403.27,3974.55,3523023
2025-11-23 15:05:42.466,MeanReversion_Exit,Sell,0.046000,86404.70,3974.62,3523097
2025-11-23 15:06:30.487,MeanReversion_Exit,Sell,0.046000,86405.93,3974.67,3523201
2025-11-23 15:06:31.123,MeanReversion,Buy,0.046000,86628.85,3984.93,3523202
2025-11-23 15:07:17.761,MeanReversion,Sell,0.046000,86408.97,3974.81,3523336
2025-11-23 15:08:01.232,MeanReversion_Exit,Buy,0.046000,86758.16,3990.88,3523403
2025-11-23 15:08:01.388,MeanReversion_Exit,Buy,0.046000,86758.16,3990.88,3523404
2025-11-23 15:08:48.359,MeanReversion_Exit,Sell,0.046000,86413.88,3975.04,3523541
2025-11-23 15:09:35.440,MeanReversion,Sell,0.046000,86416.77,3975.17,3523642
2025-11-23 15:09:35.845,MeanReversion_Exit,Buy,0.046000,86888.75,3996.88,3523643
2025-11-23 15:11:32.368,MeanReversion_Exit,Sell,0.046000,86423.78,3975.49,3523907
2025-11-23 15:12:43.285,MeanReversion,Sell,0.045000,86429.36,3889.32,3524085
2025-11-23 15:12:43.774,MeanReversion_Exit,Buy,0.045000,88345.34,3975.54,3524086
2025-11-23 15:16:00.596,MeanReversion,Buy,0.046000,86835.47,3994.43,3524456
2025-11-23 15:16:35.458,OBI,Buy,0.034000,86835.11,2952.39,3524553
2025-11-23 15:16:59.274,MeanReversion,Sell,0.046000,86628.31,3984.90,3524615
2025-11-23 15:18:31.277,OBI,Buy,0.034000,86800.17,2951.21,3524847
2025-11-23 15:18:40.662,MeanReversion,Buy,0.046000,86798.50,3992.73,3524891
2025-11-23 15:19:11.777,OBI,Buy,0.034000,86798.49,2951.15,3524967
2025-11-23 15:19:42.101,OBI,Buy,0.034000,86798.45,2951.15,3524997
2025-11-23 15:20:12.317,OBI,Buy,0.034000,86798.53,2951.15,3525049
2025-11-23 15:20:22.639,MeanReversion,Sell,0.046000,86633.70,3985.15,3525071
2025-11-23 15:20:44.551,OBI,Buy,0.034000,86798.55,2951.15,3525103
2025-11-23 15:21:01.356,MeanReversion_Exit,Sell,0.046000,86635.32,3985.22,3525138
2025-11-23 15:21:24.271,OBI,Buy,0.034000,86798.55,2951.15,3525179
2025-11-23 15:21:51.893,OBI_Exit,Sell,0.034000,86638.11,2945.70,3525257
2025-11-23 15:21:54.700,OBI,Buy,0.034000,86798.54,2951.15,3525258
2025-11-23 15:22:01.607,MeanReversion_Exit,Buy,0.046000,86913.30,3998.01,3525282
2025-11-23 15:22:24.817,OBI,Buy,0.034000,86800.48,2951.22,3525319
2025-11-23 15:23:03.856,OBI,Buy,0.034000,86798.52,2951.15,3525422
2025-11-23 15:23:29.071,MeanReversion,Buy,0.046000,86798.48,3992.73,3525477
2025-11-23 15:23:32.469,OBI_Exit,Sell,0.034000,86642.24,2945.84,3525521
2025-11-23 15:23:37.086,OBI,Buy,0.034000,86798.44,2951.15,3525522
2025-11-23 15:23:40.874,MeanReversion_Exit,Sell,0.046000,86642.30,3985.55,3525524
2025-11-23 15:24:14.302,OBI_Exit,Sell,0.034000,86460.36,2939.65,3525605
2025-11-23 15:24:42.421,OBI_Exit,Sell,0.034000,86461.67,2939.70,3525656
2025-11-23 15:25:12.719,OBI_Exit,Sell,0.034000,86463.56,2939.76,3525689
2025-11-23 15:25:25.082,MeanReversion_Exit,Buy,0.046000,86877.56,3996.37,3525705
2025-11-23 15:25:40.573,MeanReversion,Buy,0.046000,86797.94,3992.71,3525733
2025-11-23 15:25:44.767,OBI_Exit,Sell,0.034000,86465.84,2939.84,3525735
2025-11-23 15:26:24.903,OBI_Exit,Sell,0.034000,86468.20,2939.92,3525852
2025-11-23 15:26:35.310,MeanReversion,Sell,0.046000,86468.78,3977.56,3525860
2025-11-23 15:26:35.677,MeanReversion_Exit,Buy,0.046000,86877.69,3996.37,3525861
2025-11-23 15:26:54.921,OBI_Exit,Sell,0.034000,86469.86,2939.98,3525929
2025-11-23 15:27:32.848,OBI_Exit,Sell,0.034000,86472.24,2940.06,3525985
2025-11-23 15:28:06.682,OBI_Exit,Sell,0.034000,86474.10,2940.12,3526038
2025-11-23 15:28:10.277,MeanReversion,Sell,0.045000,86474.35,3891.35,3526045
2025-11-23 15:28:18.695,MeanReversion_Exit,Buy,0.045000,86877.49,3909.49,3526047
2025-11-23 15:28:32.297,MeanReversion_Exit,Sell,0.046000,86475.66,3977.88,3526076
2025-11-23 15:28:37.370,OBI_Exit,Sell,0.034000,86476.02,2940.18,3526098
2025-11-23 15:30:42.509,MeanReversion_Exit,Sell,0.046000,86484.04,3978.27,3526343
2025-11-23 15:32:09.905,MeanReversion,Sell,0.046000,86489.04,3978.50,3526603
2025-11-23 15:32:10.275,MeanReversion_Exit,Buy,0.046000,86959.28,4000.13,3526604
2025-11-23 15:33:08.815,MeanReversion,Sell,0.046000,86492.53,3978.66,3526732
2025-11-23 15:33:40.039,MeanReversion_Exit,Buy,0.046000,86976.19,4000.90,3526813
2025-11-23 15:34:32.777,MeanReversion,Sell,0.046000,86780.34,3991.90,3526892
2025-11-23 15:34:33.167,OBI,Buy,0.034000,86897.38,2954.51,3526893
2025-11-23 15:35:06.202,OBI,Buy,0.034000,86897.50,2954.52,3526944
2025-11-23 15:35:40.685,OBI,Buy,0.034000,86897.45,2954.51,3527010
2025-11-23 15:36:19.090,OBI,Buy,0.034000,86897.35,2954.51,3527060
2025-11-23 15:36:49.871,OBI,Buy,0.034000,86949.36,2956.28,3527127
2025-11-23 15:37:34.006,OBI,Buy,0.034000,86997.21,2957.91,3527251
2025-11-23 15:37:41.525,MeanReversion,Sell,0.045000,86852.91,3908.38,3527256
2025-11-23 15:38:04.430,OBI,Buy,0.034000,87109.79,2961.73,3527335
2025-11-23 15:39:06.048,OBI,Buy,0.034000,86997.21,2957.91,3527466
2025-11-23 15:39:26.997,MeanReversion,Buy,0.046000,87159.93,4009.36,3527526
2025-11-23 15:39:27.488,MeanReversion_Exit,Sell,0.046000,85076.53,3913.52,3527527
2025-11-23 15:39:37.641,MeanReversion_Exit,Buy,0.046000,87159.89,4009.35,3527551
2025-11-23 15:39:37.903,OBI_Exit,Sell,0.034000,86969.76,2956.97,3527553
2025-11-23 15:40:00.824,OBI,Buy,0.034000,87018.00,2958.61,3527581
2025-11-23 15:40:07.218,OBI_Exit,Sell,0.034000,86969.98,2956.98,3527610
2025-11-23 15:40:16.940,MeanReversion,Sell,0.045000,86970.05,3913.65,3527621
2025-11-23 15:40:31.126,OBI,Buy,0.034000,87011.05,2958.38,3527648
2025-11-23 15:40:40.950,OBI_Exit,Sell,0.034000,86852.23,2952.98,3527698
2025-11-23 15:41:01.769,OBI,Buy,0.034000,87099.85,2961.39,3527748
2025-11-23 15:41:20.976,OBI_Exit,Sell,0.034000,86979.37,2957.30,3527778
2025-11-23 15:41:32.940,OBI,Buy,0.034000,87014.03,2958.48,3527802
2025-11-23 15:41:50.636,OBI_Exit,Sell,0.034000,86979.42,2957.30,3527852
2025-11-23 15:42:02.719,OBI,Buy,0.034000,87159.94,2963.44,3527874
2025-11-23 15:42:34.526,OBI_Exit,Sell,0.034000,86965.64,2956.83,3527931
2025-11-23 15:42:42.546,MeanReversion_Exit,Buy,0.045000,87018.20,3915.82,3527970
2025-11-23 15:42:42.867,OBI,Buy,0.034000,87018.20,2958.62,3527971
2025-11-23 15:43:04.651,OBI_Exit,Sell,0.034000,86853.05,2953.00,3528024
2025-11-23 15:43:24.373,OBI,Buy,0.034000,86997.21,2957.91,3528054
2025-11-23 15:44:03.211,OBI,Buy,0.034000,87054.04,2959.84,3528129
2025-11-23 15:44:06.214,OBI_Exit,Sell,0.034000,86984.59,2957.48,3528153
2025-11-23 15:44:44.027,OBI,Buy,0.034000,87056.10,2959.91,3528249
2025-11-23 15:45:01.156,OBI_Exit,Sell,0.034000,86984.60,2957.48,3528271
2025-11-23 15:45:15.248,OBI,Buy,0.034000,87159.87,2963.44,3528297
2025-11-23 15:45:19.453,MeanReversion_Exit,Buy,0.045000,87150.19,3921.76,3528298
2025-11-23 15:45:31.363,OBI_Exit,Sell,0.034000,86853.99,2953.04,3528344
2025-11-23 15:45:53.524,OBI,Buy,0.034000,87056.10,2959.91,3528394
2025-11-23 15:46:04.686,OBI_Exit,Sell,0.034000,86854.85,2953.06,3528411
2025-11-23 15:46:35.210,OBI_Exit,Sell,0.034000,86855.65,2953.09,3528442
2025-11-23 15:46:35.610,OBI,Buy,0.034000,87066.16,2960.25,3528443
2025-11-23 15:47:06.338,OBI_Exit,Sell,0.034000,86997.34,2957.91,3528547
2025-11-23 15:47:06.497,OBI,Buy,0.034000,87056.11,2959.91,3528548
2025-11-23 15:47:10.142,MeanReversion,Sell,0.045000,86997.37,3914.88,3528551
2025-11-23 15:47:36.656,OBI,Buy,0.034000,87129.60,2962.41,3528630
2025-11-23 15:47:45.865,OBI_Exit,Sell,0.034000,86997.24,2957.91,3528671
2025-11-23 15:47:55.670,MeanReversion,Sell,0.045000,86997.24,3914.88,3528716
2025-11-23 15:48:12.125,OBI,Buy,0.034000,87056.12,2959.91,3528767
2025-11-23 15:48:27.405,OBI_Exit,Sell,0.034000,87002.35,2958.08,3528795
2025-11-23 15:48:48.012,OBI,Buy,0.034000,87056.11,2959.91,3528825
2025-11-23 15:48:53.025,MeanReversion,Buy,0.046000,87056.12,4004.58,3528827
2025-11-23 15:49:08.808,OBI_Exit,Sell,0.034000,86990.77,2957.69,3528864
2025-11-23 15:49:44.666,OBI_Exit,Sell,0.034000,86856.95,2953.14,3528946
2025-11-23 15:50:14.492,OBI,Buy,0.034000,87056.12,2959.91,3529032
2025-11-23 15:50:16.079,OBI_Exit,Sell,0.034000,86857.78,2953.16,3529034
2025-11-23 15:50:46.504,OBI,Buy,0.034000,87055.86,2959.90,3529114
2025-11-23 15:50:54.814,OBI_Exit,Sell,0.034000,86859.07,2953.21,3529150
2025-11-23 15:51:19.128,OBI,Buy,0.034000,87055.80,2959.90,3529225
2025-11-23 15:51:27.028,MeanReversion,Sell,0.045000,86860.41,3908.72,3529266
2025-11-23 15:51:36.743,OBI_Exit,Sell,0.034000,86860.72,2953.26,3529275
2025-11-23 15:51:50.248,OBI,Buy,0.034000,87055.62,2959.89,3529309
2025-11-23 15:52:06.791,OBI_Exit,Sell,0.034000,86861.91,2953.30,3529340
2025-11-23 15:52:12.784,MeanReversion_Exit,Buy,0.045000,87099.72,3919.49,3529347
2025-11-23 15:52:20.551,OBI,Buy,0.034000,87055.49,2959.89,3529371
2025-11-23 15:52:37.084,OBI_Exit,Sell,0.034000,86863.03,2953.34,3529430
2025-11-23 15:52:44.188,MeanReversion,Sell,0.045000,86863.27,3908.85,3529446
2025-11-23 15:52:53.090,OBI,Buy,0.034000,87055.37,2959.88,3529452
2025-11-23 15:52:57.496,MeanReversion_Exit,Buy,0.045000,87055.35,3917.49,3529477
2025-11-23 15:53:13.417,OBI_Exit,Sell,0.034000,86864.11,2953.38,3529487
2025-11-23 15:53:38.728,OBI,Buy,0.034000,87055.31,2959.88,3529534
2025-11-23 15:53:48.633,OBI_Exit,Sell,0.034000,86865.33,2953.42,3529594
2025-11-23 15:53:52.473,MeanReversion,Sell,0.045000,86865.65,3908.95,3529596
2025-11-23 15:53:54.237,MeanReversion_Exit,Sell,0.046000,86865.79,3995.83,3529598
2025-11-23 15:54:12.973,OBI,Buy,0.034000,87056.12,2959.91,3529651
2025-11-23 15:54:47.180,MeanReversion,Sell,0.045000,86868.09,3909.06,3529704
2025-11-23 15:54:47.554,OBI,Buy,0.034000,87055.24,2959.88,3529705
2025-11-23 15:55:15.506,OBI_Exit,Sell,0.034000,86869.67,2953.57,3529778
2025-11-23 15:55:32.314,MeanReversion,Sell,0.045000,86870.53,3909.17,3529807
2025-11-23 15:55:32.716,OBI,Buy,0.034000,87056.12,2959.91,3529808
2025-11-23 15:55:52.029,OBI_Exit,Sell,0.034000,86871.86,2953.64,3529836
2025-11-23 15:56:21.679,OBI_Exit,Sell,0.034000,86873.66,2953.70,3529906
2025-11-23 15:56:27.662,MeanReversion_Exit,Buy,0.045000,87244.90,3926.02,3529908
2025-11-23 15:56:53.197,OBI_Exit,Sell,0.034000,86875.36,2953.76,3529939
2025-11-23 15:57:21.497,OBI_Exit,Sell,0.034000,86877.05,2953.82,3529992
2025-11-23 15:57:48.925,MeanReversion_Exit,Buy,0.045000,87165.54,3922.45,3530074
2025-11-23 15:57:54.057,OBI_Exit,Sell,0.034000,86885.71,2954.11,3530076
2025-11-23 15:57:58.729,MeanReversion_Exit,Buy,0.045000,87254.28,3926.44,3530082
2025-11-23 15:57:58.887,MeanReversion_Exit,Buy,0.045000,87254.28,3926.44,3530083
2025-11-23 15:57:59.050,MeanReversion_Exit,Buy,0.045000,87254.28,3926.44,3530084
2025-11-23 15:58:08.368,MeanReversion,Sell,0.045000,87096.72,3919.35,3530140
2025-11-23 15:58:11.243,OBI,Sell,0.034000,87096.75,2961.29,3530144
2025-11-23 15:58:39.968,OBI_Exit,Sell,0.034000,87096.74,2961.29,3530260
2025-11-23 15:58:44.273,OBI,Buy,0.034000,87198.03,2964.73,3530265
2025-11-23 15:59:13.283,OBI_Exit,Sell,0.034000,87065.67,2960.23,3530356
2025-11-23 15:59:13.901,MeanReversion,Buy,0.045000,87197.98,3923.91,3530360
2025-11-23 15:59:15.804,OBI,Buy,0.034000,87197.97,2964.73,3530363
2025-11-23 15:59:47.809,OBI_Exit,Sell,0.034000,86921.35,2955.33,3530445
2025-11-23 16:00:33.442,OBI_Exit,Sell,0.034000,86923.44,2955.40,3530536
2025-11-23 16:01:29.286,MeanReversion,Sell,0.045000,86926.56,3911.70,3530640
2025-11-23 16:01:40.379,MeanReversion_Exit,Buy,0.045000,87197.64,3923.89,3530647
2025-11-23 16:02:19.724,MeanReversion,Sell,0.045000,87117.79,3920.30,3530727
2025-11-23 16:02:41.140,OBI,Buy,0.034000,87197.60,2964.72,3530762
2025-11-23 16:03:05.666,MeanReversion,Sell,0.045000,87095.75,3919.31,3530796
2025-11-23 16:03:08.858,MeanReversion_Exit,Buy,0.045000,87197.58,3923.89,3530798
2025-11-23 16:03:12.104,OBI_Exit,Buy,0.034000,87199.58,2964.79,3530804
2025-11-23 16:03:47.101,OBI_Exit,Sell,0.034000,87105.20,2961.58,3530863
2025-11-23 16:03:47.265,OBI,Buy,0.034000,87258.95,2966.80,3530864
2025-11-23 16:04:00.603,MeanReversion,Sell,0.045000,87155.51,3922.00,3530914
2025-11-23 16:04:14.795,MeanReversion_Exit,Sell,0.045000,87155.72,3922.01,3530945
2025-11-23 16:04:16.116,OBI_Exit,Sell,0.034000,87155.83,2963.30,3530948
2025-11-23 16:04:19.923,OBI,Buy,0.034000,87233.97,2965.95,3530949
2025-11-23 16:04:52.140,OBI,Buy,0.034000,87305.74,2968.40,3531064
2025-11-23 16:05:22.667,OBI,Buy,0.034000,87312.38,2968.62,3531151
2025-11-23 16:05:35.452,MeanReversion,Buy,0.046000,87439.90,4022.24,3531180
2025-11-23 16:05:57.388,OBI,Buy,0.034000,87348.59,2969.85,3531251
2025-11-23 16:06:06.994,MeanReversion_Exit,Buy,0.045000,87357.18,3931.07,3531304
2025-11-23 16:06:26.909,MeanReversion,Buy,0.046000,87381.96,4019.57,3531331
2025-11-23 16:06:29.148,OBI,Buy,0.034000,87416.87,2972.17,3531333
2025-11-23 16:07:00.142,OBI,Buy,0.034000,87381.86,2970.98,3531428
2025-11-23 16:07:20.044,MeanReversion_Exit,Buy,0.045000,87381.82,3932.18,3531464
2025-11-23 16:07:21.149,MeanReversion,Buy,0.046000,87381.82,4019.56,3531465
2025-11-23 16:07:36.470,OBI,Buy,0.034000,87381.75,2970.98,3531490
2025-11-23 16:07:41.492,OBI_Exit,Sell,0.034000,87332.30,2969.30,3531493
2025-11-23 16:08:06.887,OBI,Buy,0.034000,87478.06,2974.25,3531563
2025-11-23 16:08:12.203,MeanReversion,Sell,0.045000,87155.63,3922.00,3531569
2025-11-23 16:08:29.506,MeanReversion_Exit,Buy,0.045000,87499.59,3937.48,3531620
2025-11-23 16:08:29.688,MeanReversion_Exit,Buy,0.045000,87499.59,3937.48,3531621
2025-11-23 16:08:48.418,OBI_Exit,Sell,0.034000,87348.92,2969.86,3531661
2025-11-23 16:09:02.942,MeanReversion,Sell,0.044000,87349.18,3843.36,3531684
2025-11-23 16:09:20.133,OBI_Exit,Sell,0.034000,86978.71,2957.28,3531747
2025-11-23 16:09:53.173,OBI_Exit,Sell,0.034000,87157.78,2963.36,3531821
2025-11-23 16:10:20.983,MeanReversion,Buy,0.045000,87495.85,3937.31,3531917
2025-11-23 16:10:22.861,OBI_Exit,Sell,0.034000,87159.25,2963.41,3531918
2025-11-23 16:10:35.693,MeanReversion_Exit,Sell,0.046000,87159.62,4009.34,3531926
2025-11-23 16:10:57.624,OBI_Exit,Sell,0.034000,87160.52,2963.46,3532017
2025-11-23 16:11:18.023,MeanReversion,Buy,0.045000,87446.45,3935.09,3532096
2025-11-23 16:11:27.894,MeanReversion_Exit,Sell,0.046000,87161.26,4009.42,3532110
2025-11-23 16:11:29.769,OBI_Exit,Sell,0.034000,87152.85,2963.20,3532150
2025-11-23 16:12:00.955,OBI_Exit,Sell,0.034000,87161.68,2963.50,3532224
2025-11-23 16:12:21.973,MeanReversion_Exit,Sell,0.046000,87162.01,4009.45,3532298
2025-11-23 16:12:34.588,OBI,Buy,0.034000,87199.99,2964.80,3532314
2025-11-23 16:12:36.782,OBI_Exit,Sell,0.034000,87118.19,2962.02,3532340
2025-11-23 16:12:36.943,MeanReversion_Exit,Sell,0.045000,87118.19,3920.32,3532341
2025-11-23 16:12:37.110,MeanReversion_Exit,Sell,0.045000,87118.19,3920.32,3532342
2025-11-23 16:12:37.531,OBI_Exit,Sell,0.034000,87118.19,2962.02,3532344
2025-11-23 16:12:48.504,MeanReversion,Sell,0.045000,87118.67,3920.34,3532377
2025-11-23 16:13:07.225,OBI,Buy,0.034000,87199.99,2964.80,3532430
2025-11-23 16:13:51.247,OBI,Buy,0.034000,87199.99,2964.80,3532519
2025-11-23 16:13:55.653,MeanReversion,Buy,0.045000,87199.99,3924.00,3532527
2025-11-23 16:14:03.759,MeanReversion_Exit,Buy,0.044000,87343.86,3843.13,3532541
2025-11-23 16:14:21.798,OBI,Buy,0.034000,87222.03,2965.55,3532589
2025-11-23 16:14:54.914,OBI,Buy,0.034000,87222.70,2965.57,3532658
2025-11-23 16:15:15.213,MeanReversion,Buy,0.045000,87343.34,3930.45,3532724
2025-11-23 16:15:33.120,OBI,Buy,0.034000,87315.91,2968.74,3532789
2025-11-23 16:16:03.143,OBI,Buy,0.034000,87315.10,2968.71,3532812
2025-11-23 16:16:21.575,MeanReversion,Buy,0.045000,87314.12,3929.14,3532888
2025-11-23 16:16:33.353,OBI,Buy,0.034000,87313.60,2968.66,3532892
2025-11-23 16:17:06.001,OBI,Buy,0.034000,87311.77,2968.60,3532958
2025-11-23 16:17:08.589,MeanReversion,Buy,0.045000,87311.60,3929.02,3532960
2025-11-23 16:17:34.906,OBI_Exit,Sell,0.034000,87125.14,2962.25,3533031
2025-11-23 16:17:43.273,OBI,Buy,0.034000,87310.50,2968.56,3533033
2025-11-23 16:17:49.446,MeanReversion_Exit,Buy,0.045000,87310.36,3928.97,3533053
2025-11-23 16:17:57.237,MeanReversion,Sell,0.045000,87125.64,3920.65,3533054
2025-11-23 16:18:08.041,OBI_Exit,Sell,0.034000,87125.91,2962.28,3533077
2025-11-23 16:18:13.245,OBI,Buy,0.034000,87309.73,2968.53,3533081
2025-11-23 16:18:43.283,OBI,Buy,0.034000,87308.99,2968.51,3533123
2025-11-23 16:18:51.666,OBI_Exit,Sell,0.034000,87126.88,2962.31,3533127
2025-11-23 16:18:55.932,MeanReversion_Exit,Sell,0.045000,87127.02,3920.72,3533148
2025-11-23 16:19:01.676,MeanReversion,Buy,0.045000,87308.27,3928.87,3533151
2025-11-23 16:19:15.399,OBI,Buy,0.034000,87307.50,2968.46,3533210
2025-11-23 16:19:22.901,OBI_Exit,Sell,0.034000,86955.71,2956.49,3533225
2025-11-23 16:19:55.218,OBI_Exit,Sell,0.034000,87045.20,2959.54,3533366
2025-11-23 16:20:15.458,MeanReversion_Exit,Sell,0.045000,87045.75,3917.06,3533392
2025-11-23 16:20:22.834,MeanReversion,Buy,0.045000,87303.53,3928.66,3533439
2025-11-23 16:20:33.343,OBI_Exit,Sell,0.034000,87010.76,2958.37,3533461
2025-11-23 16:21:03.572,OBI_Exit,Sell,0.034000,87018.68,2958.64,3533521
2025-11-23 16:21:21.881,MeanReversion_Exit,Sell,0.045000,86973.65,3913.81,3533545
